23852;450;10;My Shining Hour;Roy Haynes;https://www.youtube.com/watch?v=-Vnr-wuzBr4;True
23855;451;2;All the Way;Etta Jones;https://www.youtube.com/watch?v=DDoKwzkO15Y;True
23857;451;4;All the Way;Sam Cooke;https://www.youtube.com/watch?v=9kjg2jNSxA8;True
23860;451;7;All the Way;Celine Dion with Frank Sinatra;https://www.youtube.com/watch?v=660n34YJuNQ;True
23868;451;15;All the Way;Elaine Paige with Michael Bolton;https://www.youtube.com/watch?v=wLhWb4vNkfs;True
23872;451;19;All the Way;Diamanda Galás;https://www.youtube.com/watch?v=ZJ7iQkbOBCI;True
23877;452;0;All of You;Don Ameche;https://www.youtube.com/watch?v=9sZ8FTpopN4;True
23885;452;9;All of You;Tony Bennett;https://www.youtube.com/watch?v=_frkLvPIEq4;True
23886;452;10;All of You;Bobby Darin;https://www.youtube.com/watch?v=YkMEBDBrpkw;True
23887;452;11;All of You;Lydia van Dam Group;https://www.youtube.com/watch?v=A_UGt204vfU;False
23901;453;9;Riders in the Sky;Kay Starr;https://www.youtube.com/watch?v=pZLWNviMaIo;True
23904;453;12;(Ghost) Riders in the Sky;Ramrods [1];https://www.youtube.com/watch?v=6eknVLLdhjk;True
23917;453;25;(Ghost) Riders in the Sky;Kaleidoscope;https://www.youtube.com/watch?v=1Z0vK6l5Dfg;True
23924;453;32;(Ghost) Riders in the Sky;Outlaws [1];https://www.youtube.com/watch?v=bFjqlx8eSfQ;True
23934;453;42;Ghostriders in the Sky;Boppin' B;https://www.youtube.com/watch?v=1hCN1ItZANg;True
23940;453;48;(Ghost) Riders in the Sky;Me First and The Gimme Gimmes;https://www.youtube.com/watch?v=rbS5oRjIIl8;True
23943;453;51;Ghostriders in the Sky;Hot Wire;https://www.youtube.com/watch?v=q7mFo-MpGCo;True
23951;453;59;(Ghost) Riders in the Sky;Steve Stannard and His Group;https://www.youtube.com/watch?v=ygEijrEevMM;True
23952;453;60;Riders in the Sky;Lawrence Welk, His Orchestra and Chorus;https://www.youtube.com/watch?v=EMdS9ExnW-w;True
23955;453;63;Riders in the Sky;The Five Lords;https://www.youtube.com/watch?v=OhBOAyhhX7I;True
23958;453;66;Riders in the Sky;Ricky King;https://www.youtube.com/watch?v=k5clySvya2U;True
23960;453;68;Riders in the Sky;Jet Harris;https://www.youtube.com/watch?v=MLQsWMnTi1w;True
23961;453;69;Ghost Riders in the Sky;Roger Williams;https://www.youtube.com/watch?v=B1-gUj7vBuc;True
23966;453;74;Geisterreiter;Medium Terzett;https://www.youtube.com/watch?v=exFiMa-34G8;True
23971;454;4;Ode to Billy Joe;Billy Vaughn;https://www.youtube.com/watch?v=9Cb7h-WlzLc;True
23973;454;6;Ode to Billy Joe;Jackie Wilson and Count Basie;https://www.youtube.com/watch?v=DrZk2VXVB1A;True
23978;454;11;Ode to Billie Joe;Billie Jo Spears;https://www.youtube.com/watch?v=tR97ITFD76M;True
23988;454;21;Ode to Billie Joe;Anne Ducros;https://www.youtube.com/watch?v=m0jAUQKIUEE;True
24025;455;1;Motherless Child;Lee Wiley;https://www.youtube.com/watch?v=pIfA-4_N0DI;True
24032;455;9;Sometimes I Feel Like a Motherless Child;Johnny Nash;https://www.youtube.com/watch?v=GCxCbA--qZ0;True
24034;455;11;Sometimes I Feel Like a Motherless Child;Ruth Olay;https://www.youtube.com/watch?v=k0F3I7441PY;False
24036;455;13;Sometimes I Feel Like a Motherless Child;Jeanne Lee;https://www.youtube.com/watch?v=1zrlhpaLE7Q;False
24040;455;17;Sometimes I Feel Like a Motherless Child;Jimmy Scott;https://www.youtube.com/watch?v=hyEHTmZog30;True
24045;455;22;Motherless Child;Boney M.;https://www.youtube.com/watch?v=Tk95JxlYx-w;True
24047;455;24;Sometimes I Feel Like a Motherless Child;Van Morrison;https://www.youtube.com/watch?v=_jbKQHrdW7w;True
24065;456;0;I Want to Hold Your Hand;The Beatles;https://www.youtube.com/watch?v=ipADNlW7yBM;True
24066;456;1;I Want to Hold Your Hand;The Crickets;https://www.youtube.com/watch?v=3oCW7JZIygA;True
24075;456;10;I Want to Hold Your Hand;The Angels;https://www.youtube.com/watch?v=t5B4EOhk4U4;True
24076;456;11;I Want to Hold Your Hand;Homer and Jethro;https://www.youtube.com/watch?v=mXlpGieK_uw;False
24084;456;19;I Want to Hold Your Hand;Glen Adams;https://www.youtube.com/watch?v=_d5D0aOonb0;True
24089;456;24;I Want to Hold Your Hand;Sparks;https://www.youtube.com/watch?v=MlRJn2YQN1o;True
24111;456;50;I Want to Hold Your Hand;Chiara;https://www.youtube.com/watch?v=p60RWlj4Z6o;False
24112;456;51;I Want to Hold Your Hand;Francis Trevor & Michelle Simonal;https://www.youtube.com/watch?v=3MUTNrVlnR8;True
24116;456;55;I Want to Hold Your Hand;George Martin and His Orchestra;https://www.youtube.com/watch?v=hMcgmoOi8iU;True
24118;456;57;I Want to Hold Your Hand;Grant Green;https://www.youtube.com/watch?v=tonexlw6tOo;True
24127;456;66;Laisse-moi tenir ta main;Claude François;https://www.youtube.com/watch?v=a2as59RMz3M;True
24128;456;67;Komm, gib mir deine Hand;Die Beatles;https://www.youtube.com/watch?v=0Tkv72TBLbA;True
24138;457;6;Old Folks;Jackie McLean;https://www.youtube.com/watch?v=nBs2Crj37Zo;False
24139;457;7;Old Folks;Kenny Dorham;https://www.youtube.com/watch?v=f-VVMlrH0F0;False
24140;457;8;Old Folks;Grant Green;https://www.youtube.com/watch?v=XnZubrLryn8;True
24171;458;22;Gotta Travel On;Rose and Cal Maddox;https://www.youtube.com/watch?v=3Zz-k9WbMoA;True
24176;458;27;Gotta Travel On;Timi Yuro;https://www.youtube.com/watch?v=Pzlh2EZsueo;True
24178;458;29;Gotta Travel On;The Travelers 3;https://www.youtube.com/watch?v=LDwmSmdIR7c;True
24184;458;35;My Long Journey Home;Phish;https://www.youtube.com/watch?v=yaqnSkOvx20;True
24201;459;15;Meditation;Edmundo Ros and His Orchestra;https://www.youtube.com/watch?v=Ldj8OgHB48U;True
24202;459;16;Meditation (Meditacao);Lenny Dee;https://www.youtube.com/watch?v=yCQrpr9BWec;True
24203;459;17;Meditation;Oscar Peterson;https://www.youtube.com/watch?v=Uo6aXQMoeAg;True
24204;459;18;Meditation;The David Whitaker Orchestra;https://www.youtube.com/watch?v=Pl97lzxHnGw;True
24207;459;21;Meditação;Sivuca;https://www.youtube.com/watch?v=GyzsWSUERm4;True
24214;459;28;Meditation;Doris Day;https://www.youtube.com/watch?v=tGr30JJv1CM;True
24216;459;30;Meditation;Elsie Bianchi Trio;https://www.youtube.com/watch?v=6pHbuo5e9h0;True
24217;459;31;Meditation;Cliff Richard;https://www.youtube.com/watch?v=odiUrM8OdzQ;True
24218;459;32;Meditation;Vic Damone;https://www.youtube.com/watch?v=Kyk0GW3y4T0;True
24223;459;37;Meditation;The Diamond Five featuring Greetje Kauffeld;https://www.youtube.com/watch?v=RY8CIuHPv2Q;True
24224;459;38;Meditation;Anita O'Day;https://www.youtube.com/watch?v=7luHF6shTvU;True
24225;459;39;Meditation;Rita Reys;https://www.youtube.com/watch?v=Y1cBo-dLR34;True
24232;460;0;All My Loving;The Beatles;https://www.youtube.com/watch?v=gWvurnpKjE4;True
24235;460;3;All My Loving;The Typhoons;https://www.youtube.com/watch?v=1x-HV6yIMes;True
24237;460;5;All My Loving;The Chipmunks;https://www.youtube.com/watch?v=ZM4sO8y8I7U;True
24241;460;9;All My Lovin';Mary Wells;https://www.youtube.com/watch?v=3OAmbB3hesI;True
24243;460;11;All My Lovin';Johnny Young [1];https://www.youtube.com/watch?v=sD-tNlIcjl8;True
24251;460;21;All My Loving;Paul McCartney;https://www.youtube.com/watch?v=sBIoKIw6QKw;True
24277;460;47;All My Loving;Wayne Gratz;https://www.youtube.com/watch?v=BDJGzpji7gg;True
24292;462;10;Imagination;Arthur Prysock;https://www.youtube.com/watch?v=1zOytXQDouk;True
24301;462;19;Imagination;Jean Thielemans;https://www.youtube.com/watch?v=LgvQXFc1Ik0;True
24302;462;20;Imagination;"The Johnny Griffin and Eddie ""Lockjaw"" Davis Quintet";https://www.youtube.com/watch?v=ncikog5foSg;True
24306;463;0;How Great Thou Art;Chris Rice;https://www.youtube.com/watch?v=fovESBjNqRo;True
24310;463;4;How Great Thou Art;Tennessee Ernie Ford;https://www.youtube.com/watch?v=RTW_o4l05OI;True
24312;463;6;How Great Thou Art;Elvis Presley with The Jordanaires and The Imperials Quartet;https://www.youtube.com/watch?v=_yQPce84RC8;True
24319;463;13;How Great Thou Art;Jim Nabors;https://www.youtube.com/watch?v=EWqjlymEGuk;True
24320;463;14;How Great Thou Art;Burl Ives;https://www.youtube.com/watch?v=7fqJ69q4a50;True
24325;463;19;How Great Thou Art;Donna Fargo;https://www.youtube.com/watch?v=JzxAj4IRFjo;True
24328;463;22;How Great Thou Art;Jennifer LaMountain;https://www.youtube.com/watch?v=kG_YzUHOVvw;True
24329;463;23;How Great Thou Art;Daniel O'Donnell;https://www.youtube.com/watch?v=fAvmFHRFVis;True
24332;463;26;How Great Thou Art;Sandi Patty;https://www.youtube.com/watch?v=qBjHHxZtaRI;True
24336;463;30;How Great Thou Art;Alan Jackson;https://www.youtube.com/watch?v=Ueu7xzYv4Gk;True
24340;463;34;How Great Thou Art;Henrik Åberg - Jack Baymoore;https://www.youtube.com/watch?v=JOcqT6aDCEQ;True
24345;463;39;How Great Thou Art;Elvis Presley with The Royal Philharmonic Orchestra;https://www.youtube.com/watch?v=Ac2isg2ypCQ;True
24348;463;42;How Great Thou Art;Jackie Evancho;https://www.youtube.com/watch?v=caGKpiPltU4;True
24351;464;2;And This Is My Beloved;Howard Keel, Ann Blyth, Vic Damone;https://www.youtube.com/watch?v=FLWBLKDd3vk;True
24352;464;3;And This Is My Beloved;Sammy Davis Jr.;https://www.youtube.com/watch?v=LG4V56XU91E;False
24361;464;12;Baubles, Bangles and Beads;Ann Blyth;https://www.youtube.com/watch?v=e-RCnOSHZbQ;True
24364;464;15;Baubles, Bangles and Beads;Frank Sinatra;https://www.youtube.com/watch?v=-KiPntuPvaQ;True
24379;464;30;Baubles, Bangles and Beads;Chet Atkins;https://www.youtube.com/watch?v=lqO0Z3tTkyM;True
24380;464;31;Baubles, Bangles and Beads;The Oscar Peterson Trio;https://www.youtube.com/watch?v=CK8P6eXkna4;True
24409;465;23;Mary Did You Know;Jordan Smith;https://www.youtube.com/watch?v=M7Ux80jK3bI;True
24423;466;7;Rosetta;Enrique Villegas;https://www.youtube.com/watch?v=vG1zIGyGITU;True
24424;466;8;Rosetta;Jimmy Smith;https://www.youtube.com/watch?v=s-XHKbh7tOM;True
24429;466;13;Rosetta;Allen Toussaint;https://www.youtube.com/watch?v=IMvjWFqFmJ4;True
24448;467;18;Volare;Willis Jackson;https://www.youtube.com/watch?v=mhkhFtC2Pzk;False
24450;467;20;Volare;Dean Martin;https://www.youtube.com/watch?v=mkWhkKVvqHU;True
24455;467;25;Volare;Bobby Rydell;https://www.youtube.com/watch?v=MprNWH625aw;True
24469;468;1;The Impossible Dream;Richard Kiley;https://www.youtube.com/watch?v=cWRMUP1k-4E;True
24473;468;5;The Impossible Dream (The Quest);Ed Ames;https://www.youtube.com/watch?v=BID6r0IM-R4;True
24481;468;13;The Impossible Dream;Des O'Connor;https://www.youtube.com/watch?v=KIny3tp2G9M;True
24482;468;14;Impossible Dream;Julie Rogers;https://www.youtube.com/watch?v=OPVlPmQrPLc;True
24483;468;15;The Impossible Dream (The Quest);Elvis Presley;https://www.youtube.com/watch?v=pkNBgULrUw0;True
24485;468;17;The Impossible Dream;The Sensational Alex Harvey Band;https://www.youtube.com/watch?v=9DwK7J1VDws;True
24496;468;28;The Impossible Dream;Bronn Journey;https://www.youtube.com/watch?v=NTz5HqEjtSM;True
24504;469;4;I Left My Heart in San Francisco;Andy Williams;https://www.youtube.com/watch?v=U9cCI0oXcXk;True
24505;469;5;I Left My Heart in San Francisco;Adam Wade;https://www.youtube.com/watch?v=2kn1NObc8nk;True
24506;469;6;I Left My Heart in San Francisco;Julie London;https://www.youtube.com/watch?v=R50i9-Qy1z8;True
24509;469;9;In San Francisco;Dinah Washington;https://www.youtube.com/watch?v=Onl4FMCkomk;True
24510;469;10;I Left My Heart in San Francisco;Ronnie Dio and The Prophets;https://www.youtube.com/watch?v=MxXIUKgfmCw;True
24522;469;22;(I Left My Heart) In San Francisco;Johnny Mathis;https://www.youtube.com/watch?v=ODvhmXsMgTs;True
24531;469;31;I Left My Heart in San Francisco;Bobby Darin;https://www.youtube.com/watch?v=b1uVsm-rR_s;True
24542;469;42;I Left My Heart in San Francisco;Dayna Stephens;https://www.youtube.com/watch?v=r_FbjLxlZrM;True
24547;470;3;Blame It on My Youth;"Nat ""King"" Cole and His Trio";https://www.youtube.com/watch?v=CwN3UREyTXw;True
24548;470;4;Blame It on My Youth;Connie Francis;https://www.youtube.com/watch?v=03ZJbKqeYrw;True
24550;470;6;Blame It on My Youth;Julie London;https://www.youtube.com/watch?v=C5SXo29m9NA;True
24555;470;11;Blame It on My Youth;Jane Monheit;https://www.youtube.com/watch?v=BFmXjfd-TFA;True
24561;470;17;Blame It on My Youth;Emilie-Claire Barlow;https://www.youtube.com/watch?v=SUrV3rMZeyY;True
24567;470;23;Blame It on My Youth;Hank Garland;https://www.youtube.com/watch?v=DAOH-7YuEos;True
24569;470;25;Blame It on My Youth;Terell Stafford;https://www.youtube.com/watch?v=G-r7ilpHG2U;True
24572;471;1;Blueberry Hill;Russ Morgan and His Orchestra;https://www.youtube.com/watch?v=AXcnqYADmvk;True
24575;471;4;Blueberry Hill;Elvis Presley;https://www.youtube.com/watch?v=EEMYTk3IqM4;True
24578;471;7;Blueberry Hill;Adriano Celentano con Eraldo Volontè & His Rockers;https://www.youtube.com/watch?v=L1Yay0z-R3E;True
24592;471;21;Blueberry Hill;The Dave Clark Five;https://www.youtube.com/watch?v=G7kHZZkU2Mw;True
24593;471;22;Blueberry Hill;The Everly Brothers;https://www.youtube.com/watch?v=BtKoPcEHhFw;True
24599;471;28;Blueberry Hill;Charlie Feathers;https://www.youtube.com/watch?v=ZK0nidv9AWw;True
24602;471;31;Blueberry Hill;Mud;https://www.youtube.com/watch?v=qpchu0HV97k;True
24614;471;43;Ein kleines Haus;Gitta Lind und Christa Williams;https://www.youtube.com/watch?v=Wz0gPHeb1Qc;True
24615;471;44;L'estate è già qua;Adriano Celentano;https://www.youtube.com/watch?v=SfIzMMIQ5Fo;True
24616;472;0;Ob-La-Di, Ob-La-Da;The Beatles;https://www.youtube.com/watch?v=HPoNH4gidLg;False
24618;472;2;Ob-La-Di Ob-La-Da;The Marmalade;https://www.youtube.com/watch?v=_Kev9hhI7V8;True
24620;472;4;Ob-La-Di, Ob-La-Da;The Bedrocks;https://www.youtube.com/watch?v=ieGiUkwn554;True
24623;472;7;Ob La Di Ob La Da;Prince Buster & All Stars;https://www.youtube.com/watch?v=zb7uXXuUHL4;True
24633;472;17;Ob-La-Di, Ob-La-Da;Ray Conniff and The Singers;https://www.youtube.com/watch?v=KMKsil8ajmI;True
24646;472;31;Obladi Oblada;Willy Chirino;https://www.youtube.com/watch?v=F4tRkvcp9J0;True
24653;472;38;Ob-La-Di, Ob-La-Da;Peter Belli & Four Roses;https://www.youtube.com/watch?v=crzFJ-DVc-I;True
24655;472;40;Obladi, oblada;Los Mustang;https://www.youtube.com/watch?v=VUb5q7gON40;True
24656;472;41;Obladi, oblada;Celia Cruz;https://www.youtube.com/watch?v=foIbNSHPPGY;True
24657;473;0;Deep Purple;Paul Whiteman and His Concert Orchestra;https://www.youtube.com/watch?v=VPB5AA-Euks;True
24659;473;2;Deep Purple;The Three Suns;https://www.youtube.com/watch?v=2kSOxY0Xsbk;False
24660;473;3;Deep Purple;Jackie Gleason;https://www.youtube.com/watch?v=sCU5fWd7D1Q;True
24668;473;11;Deep Purple;The Shadows with The Norrie Paramor Strings;https://www.youtube.com/watch?v=RM2WxBbhi5Q;True
24676;473;19;Deep Purple;Billy Ward and His Dominoes;https://www.youtube.com/watch?v=zAsF07XNqMs;True
24679;473;22;Deep Purple;Pat Boone;https://www.youtube.com/watch?v=lCtZT4t1qds;True
24680;473;23;Deep Purple;Dinah Shore;https://www.youtube.com/watch?v=aWcIs3eOnI4;True
24681;473;24;Deep Purple;Nino Tempo & April Stevens;https://www.youtube.com/watch?v=IkVqCS64joo;True
24701;474;8;Save the Last Dance for Me;The Righteous Brothers;https://www.youtube.com/watch?v=J2pndtXca4E;True
24706;474;13;Save the Last Dance;Laurel Aitken;https://www.youtube.com/watch?v=AipOXKX5zb0;True
24718;474;25;Save the Last Dance for Me;Mud;https://www.youtube.com/watch?v=hcpq1pls-sE;True
24720;474;27;Save the Last Dance for Me;Dolly Parton;https://www.youtube.com/watch?v=dUPXHceWu2M;True
24730;474;37;Save the Last Dance for Me;Daniel O'Donnell;https://www.youtube.com/watch?v=Ly1T37UZZrk;True
24745;474;52;I'll Save the Last Dance for You;Damita Jo;https://www.youtube.com/watch?v=CG9W2Wji-NM;True
24746;474;53;Garde-moi la dernière danse;Dalida;https://www.youtube.com/watch?v=FJuJp9xjRh8;False
24748;474;55;Mit 17 fängt das Leben erst an;Ivo Robić;https://www.youtube.com/watch?v=ywLr9HsOc7A;True
24749;474;56;Lascia l'ultimo ballo per me;The Rokes;https://www.youtube.com/watch?v=yXLPo9JoGlI;True
24750;474;57;Lascia l'ultimo ballo per me;Ilona Staller;https://www.youtube.com/watch?v=OPNwGTUZxBk;True
24751;474;58;Lascia l'ultimo ballo per me (Save the Last Dance for Me);Silvio d'Anza;https://www.youtube.com/watch?v=_uYYA0WmBu0;True
24753;475;0;Help!;The Beatles;https://www.youtube.com/watch?v=mBLLIftWqfQ;False
24756;475;3;Help!;Mary Wells;https://www.youtube.com/watch?v=eRldorMQ5m8;True
24764;475;11;Help!;The Blades of Grass;https://www.youtube.com/watch?v=nuZJDE-cqFE;False
24772;475;19;Help;The Damned;https://www.youtube.com/watch?v=-O9HCWTfohA;False
24775;475;23;Help;John Farnham;https://www.youtube.com/watch?v=Q6QtEfw--z4;True
24778;475;26;Help!;Jad Fair & Kramer;https://www.youtube.com/watch?v=e1XS8J-Ie2w;True
24779;475;27;Help!;Bananarama and Lananeeneenoonoo;https://www.youtube.com/watch?v=GYP91IkW2HA;False
24780;475;28;Help!;Los Rolin;https://www.youtube.com/watch?v=Xaro65OS0mk;True
24796;475;45;Help;Rangzen;https://www.youtube.com/watch?v=0UmOfEfGp4Q;True
24802;475;52;Help!;Alejandro Escovedo;https://www.youtube.com/watch?v=SynltzIqt40;True
24808;475;58;Help!;The Roy Meriwether Trio;https://www.youtube.com/watch?v=nUEKWErgwGc;True
24816;475;66;Help;Virve Vicky Rosti;https://www.youtube.com/watch?v=XB85nWLty9E;True
24819;476;1;Mean to Me;Ruth Etting;https://www.youtube.com/watch?v=dUIab4nYoZg;True
24820;476;2;Mean to Me;Gay Ellis and Her Orchestra;https://www.youtube.com/watch?v=oVhtJ46Uz44;True
24825;476;7;Mean to Me;Julie London;https://www.youtube.com/watch?v=HyI4O_-wx14;False
24831;476;13;Mean to Me;Amanda Carr;https://www.youtube.com/watch?v=QnzBEAb3GPA;True
24837;476;19;Sei lieb zu mir (Mean to Me);Johannes Haage Trio;https://www.youtube.com/watch?v=JEgD9rYuW-E;True
24838;476;20;Mean to Me;Marlene Dietrich;https://www.youtube.com/watch?v=0ICdSaPuzgY;True
24840;477;1;Day Dream;Ella Fitzgerald;https://www.youtube.com/watch?v=7lZee1wRn58;True
24843;477;4;Day Dream;Nancy Wilson;https://www.youtube.com/watch?v=FaISVRyJHTM;True
24851;477;12;Day Dream;Johnny Hodges and Orchestra;https://www.youtube.com/watch?v=-iJU8ec0DWk;True
24861;477;22;Day Dream;Hans Backenroth;https://www.youtube.com/watch?v=Yip4JbCA6C0;False
24864;479;0;My Ideal;Maurice Chevalier;https://www.youtube.com/watch?v=yP0pHF4fxsU;True
24868;479;4;My Ideal;Jimmy Dorsey and His Orchestra;https://www.youtube.com/watch?v=ELkbOmHC1Xo;True
24869;479;5;My Ideal;Dinah Washington, Orchestra Arranged and Conducted by Hal Mooney;https://www.youtube.com/watch?v=AU5y4ouFvbg;False
24873;479;9;My Ideal;Sarah Vaughan;https://www.youtube.com/watch?v=dsogBGJGWk4;True
24882;479;18;My Ideal;John Coltrane;https://www.youtube.com/watch?v=Qf3m9J_BqyU;True
24883;479;19;My Ideal;Barry Harris Sextet;https://www.youtube.com/watch?v=tVYVukvrBao;True
24884;479;20;My Ideal;Donald Byrd;https://www.youtube.com/watch?v=VowqXSoDjcg;True
24886;479;22;My Ideal;Jan Lundgren;https://www.youtube.com/watch?v=f2k0fAfInPA;True
24888;479;24;My Ideal;Alan Barnes, Scott Hamilton with the David Newton Trio featuring Matt Miles & Scott Brown;https://www.youtube.com/watch?v=6s3Q5u-tFIE;False
24889;479;25;My Ideal;Gilad Hekselman with Joe Martin/Ari Hoenig;https://www.youtube.com/watch?v=9Sl0bIW_peo;True
24893;480;3;There Is No Greater Love;The Four Freshmen;https://www.youtube.com/watch?v=Gqrl7eJigSM;True
24895;480;5;There Is No Greater Love;Gloria Lynne;https://www.youtube.com/watch?v=tCPjIOiuF-U;True
24901;480;11;There Is No Greater Love;Plas Johnson;https://www.youtube.com/watch?v=XhUUuEK5TCA;True
24903;480;13;There Is No Greater Love;Horace Parlan;https://www.youtube.com/watch?v=3RyRhfFCcgM;True
24905;480;15;There Is No Greater Love;Massimo Urbani;https://www.youtube.com/watch?v=nuJlwqjjbL0;True
24915;481;7;Good Morning Heartache;Johnny Mathis;https://www.youtube.com/watch?v=KN8nIq2ULJs;False
24921;481;13;Good Morning Heartache;Etta James;https://www.youtube.com/watch?v=pH61ejbWhww;True
24922;481;14;Good Morning Heartache;Diane Schuur;https://www.youtube.com/watch?v=VBFGL_ft-FI;True
24940;482;7;I've Got a Crush on You;Joni James;https://www.youtube.com/watch?v=YY0joUOeVak;True
24941;482;8;I've Got a Crush on You;Linda Ronstadt;https://www.youtube.com/watch?v=igeKhTX5R6k;True
24943;482;10;I've Got a Crush on You;Charlie Watts;https://www.youtube.com/watch?v=4m-xdqIY0Tw;False
24952;482;19;I've Got a Crush on You;Nat Adderley;https://www.youtube.com/watch?v=fiyWco4NpPU;False
24956;483;1;My Melancholy Baby;Gene Austin;https://www.youtube.com/watch?v=nhEAMU-354I;True
24963;483;8;My Melancholy Baby;Della Reese;https://www.youtube.com/watch?v=NAO66jM2_qU;True
24964;483;9;My Melancholy Baby;Connie Francis;https://www.youtube.com/watch?v=2vGqiYNvc20;True
24968;483;13;My Melancholy Baby;Barbra Streisand;https://www.youtube.com/watch?v=MgL27S6aeLw;True
24972;483;17;My Melancholy Baby;Harpers Bizarre;https://www.youtube.com/watch?v=wLU1RFCWtCs;False
24979;483;24;My Melancholy Baby;Sonny Stitt;https://www.youtube.com/watch?v=Mm9jICnMlQQ;True
24984;484;0;Day Tripper;The Beatles;https://www.youtube.com/watch?v=XwmtNk_Yb2Q;False
25009;484;27;Day Tripper;Bad Brains;https://www.youtube.com/watch?v=b_ohQwY3IGw;True
25025;484;44;Daytripper;Bombskare;https://www.youtube.com/watch?v=EnJBfzfFBFo;True
25026;484;45;Day Tripper;Jazzystics feat. Deborah Dixon;https://www.youtube.com/watch?v=KYK15NDUPrY;True
25034;484;53;Hei pojat;Taiska;https://www.youtube.com/watch?v=Ds7niiWeCiI;True
25035;484;54;Non sei dritta;Augusto Righetti and His Charly's Team;https://www.youtube.com/watch?v=Bh3BV1-PqyA;True
25045;485;8;California Dreamin';José Feliciano;https://www.youtube.com/watch?v=GAS12yS9AFM;True
25049;485;12;California Dreaming;Winston Francis;https://www.youtube.com/watch?v=mTFYuKc3b4U;True
25051;485;14;California Dreaming;Baby Huey & The Baby Sitters;https://www.youtube.com/watch?v=orif1ruhJpg;True
25059;485;22;California Dreamin';Just 4 Fun;https://www.youtube.com/watch?v=ncNKcdz4b_s;False
25064;485;27;California Dreamin';Carpenters;https://www.youtube.com/watch?v=LNDfTyEl7r0;False
25075;485;39;California Dreamin';Alisan Porter & Lacy Mandigo;https://www.youtube.com/watch?v=l937uLm7qww;True
25076;485;40;California Dreamin';The Ventures;https://www.youtube.com/watch?v=sklRLx52ors;True
25078;485;42;California Dreamin';Hugh Masekela;https://www.youtube.com/watch?v=rpNHrz5Z0LI;False
25080;485;44;California Dreaming;Wes Montgomery;https://www.youtube.com/watch?v=J3EP6O5YMsU;True
25081;485;45;California Dreamin';David McCallum;https://www.youtube.com/watch?v=dx_FGoWBjP8;True
25089;485;53;Ljubi se istok i zapad;Plavi orkestar;https://www.youtube.com/watch?v=7I-PtIAdaMw;False
25092;485;56;Sognando la California;I Dik Dik;https://www.youtube.com/watch?v=u_jse52vISw;True
25099;486;1;What Are You Doing New Year's Eve;The Orioles;https://www.youtube.com/watch?v=6lgtk79GQlA;True
25114;486;16;What Are You Doing New Years Eve;Margo Sylvia and The Tune Weavers;https://www.youtube.com/watch?v=kFEve0Ngfvw;True
25122;486;25;What Are You Doing New Year's Eve;The Brian Setzer Orchestra;https://www.youtube.com/watch?v=cZ7f1U0n2DM;True
25124;486;27;What Are You Doing New Year's Eve;Emilie-Claire Barlow;https://www.youtube.com/watch?v=E0zyCjX5YNc;True
25130;486;33;What Are You Doing New Year's Eve?;Kacey Musgraves;https://www.youtube.com/watch?v=FGssPPR77qY;True
25146;487;14;Air That I Breathe;Semisonic;https://www.youtube.com/watch?v=rz2HavXgWwI;False
25149;487;17;The Air That I Breathe;The Pierces;https://www.youtube.com/watch?v=RQDbgSds5z4;True
25150;487;18;The Air That I Breathe;James Last;https://www.youtube.com/watch?v=zMHYtmV6QmY;True
25152;487;20;Creep;Radiohead;https://www.youtube.com/watch?v=knOjd5g8XcY;True
25156;487;24;Creep;SKAndalous All-Stars;https://www.youtube.com/watch?v=9gZwDst4ZqQ;True
25157;487;25;Creep;Sentenced;https://www.youtube.com/watch?v=IMrG5iHHLUE;True
25193;488;4;Bring It on Home to Me;Millie;https://www.youtube.com/watch?v=9HnJhGz32Og;True
25200;488;11;Bring It on Home to Me;The Righteous Brothers;https://www.youtube.com/watch?v=MrpMH3Rv_TM;True
25212;488;23;Bring It on Home to Me;Bill Haley and The Comets;https://www.youtube.com/watch?v=O-OV175lkxo;True
25216;488;27;Medley: A) Bring it on Home to Me B) Send Me Some Lovin';John Lennon;https://www.youtube.com/watch?v=eJo8Y4H3b1A;True
25222;488;33;Bring It on Home to Me;Ken Boothe;https://www.youtube.com/watch?v=itNaykUzdQg;False
25239;488;50;Bring It on Home to Me;George Benson & Al Jarreau featuring Paul McCartney;https://www.youtube.com/watch?v=-2c_VDpMTWo;True
25245;488;56;Bring It on Home to Me;UB40;https://www.youtube.com/watch?v=3xjAEHXWjiU;True
25251;488;62;Traeme tu amor;Chico Valento;https://www.youtube.com/watch?v=Wu4RB3HvdVA;True
25263;490;10;If I Should Lose You;Sonny Stitt;https://www.youtube.com/watch?v=P0QaDel8DLA;True
25265;490;12;If I Should Lose You;Hank Mobley;https://www.youtube.com/watch?v=xNp3180qqAc;True
25267;490;14;If I Should Lose You;Chet Baker Trio;https://www.youtube.com/watch?v=fnmAQ_V0mqw;True
25268;490;15;If I Should Lose You;Jim Snidero Quintet;https://www.youtube.com/watch?v=1288YNsEMyI;True
25269;490;16;If I Should Lose You;Theo Saunders Trio;https://www.youtube.com/watch?v=4VZ6YAGs5EE;True
25270;490;17;If I Should Lose You;Warren Vaché and Bill Charlap;https://www.youtube.com/watch?v=ilgLgz8Pu7o;True
25271;490;18;If I Should Lose You;Philip Catherine;https://www.youtube.com/watch?v=AYrdxw3d7Hg;True
